Time,Query,ClientIP,Count,Suspicious
2026-03-15T18:33:23.734581,dynamic-dns.org,192.168.41.37,23,True
2026-03-12T22:33:23.734581,legit31.com,192.168.32.201,21,False
2026-03-13T11:33:23.734581,tmp.ddns.net,192.168.16.153,19,True
2026-03-10T14:33:23.734581,legit46.com,192.168.23.53,18,False
2026-03-15T09:33:23.734581,suspicious1.com,192.168.49.54,2,True
2026-03-17T01:33:23.734581,legit24.com,192.168.10.186,4,False
2026-03-14T01:33:23.734581,tmp.ddns.net,192.168.49.144,17,True
2026-03-16T00:33:23.734581,legit29.com,192.168.46.249,13,False
2026-03-12T23:33:23.734581,x123.randomdomain.ru,192.168.49.133,21,True
2026-03-14T02:33:23.734581,legit35.com,192.168.12.113,25,False
2026-03-16T22:33:23.734581,x123.randomdomain.ru,192.168.49.255,3,True
2026-03-12T07:33:23.734581,legit37.com,192.168.27.227,11,False
2026-03-17T04:33:23.734581,evil.com.ru,192.168.21.130,4,True
2026-03-15T11:33:23.734581,legit25.com,192.168.18.139,25,False
2026-03-13T08:33:23.734581,c2server.net,192.168.19.105,13,True
2026-03-13T20:33:23.734581,legit23.com,192.168.28.41,6,False
2026-03-15T18:33:23.734581,evil.com.ru,192.168.50.69,5,True
2026-03-13T19:33:23.734581,legit20.com,192.168.33.247,16,False
2026-03-15T12:33:23.734581,suspicious1.com,192.168.26.55,1,True
2026-03-10T11:33:23.734581,legit29.com,192.168.16.80,17,False
2026-03-14T20:33:23.734581,dynamic-dns.org,192.168.22.26,19,True
2026-03-13T20:33:23.734581,legit11.com,192.168.47.47,22,False
2026-03-11T04:33:23.734581,botnet2.xyz,192.168.48.81,14,True
2026-03-14T15:33:23.734581,legit36.com,192.168.22.240,22,False
2026-03-11T05:33:23.734581,c2server.net,192.168.28.127,6,True
2026-03-10T10:33:23.734581,legit28.com,192.168.26.212,3,False
2026-03-12T14:33:23.734581,evil.com.ru,192.168.19.87,7,True
2026-03-13T23:33:23.734581,legit10.com,192.168.11.169,20,False
2026-03-16T01:33:23.734581,x123.randomdomain.ru,192.168.24.93,11,True
2026-03-11T16:33:23.734581,legit49.com,192.168.33.201,22,False
2026-03-14T09:33:23.734581,evil.com.ru,192.168.19.138,8,True
2026-03-11T06:33:23.734581,legit34.com,192.168.19.201,19,False
2026-03-12T03:33:23.734581,phish-site.cc,192.168.48.83,16,True
2026-03-13T03:33:23.734581,legit19.com,192.168.30.47,13,False
2026-03-12T07:33:23.734581,tmp.ddns.net,192.168.12.150,21,True
2026-03-10T13:33:23.734581,legit14.com,192.168.42.191,10,False
2026-03-11T01:33:23.734581,evil.com.ru,192.168.41.36,25,True
2026-03-10T15:33:23.734581,legit6.com,192.168.48.41,1,False
2026-03-16T23:33:23.734581,tmp.ddns.net,192.168.18.163,1,True
2026-03-13T13:33:23.734581,legit45.com,192.168.20.243,8,False
2026-03-14T20:33:23.734581,evil.com.ru,192.168.18.206,12,True
2026-03-17T08:33:23.734581,legit45.com,192.168.48.210,7,False
2026-03-11T19:33:23.734581,suspicious1.com,192.168.17.41,7,True
2026-03-11T04:33:23.734581,legit5.com,192.168.28.38,22,False
2026-03-10T18:33:23.734581,c2server.net,192.168.26.190,1,True
2026-03-16T23:33:23.734581,legit35.com,192.168.18.210,24,False
2026-03-16T13:33:23.734581,suspicious1.com,192.168.10.9,16,True
2026-03-11T04:33:23.734581,legit21.com,192.168.15.51,12,False
2026-03-14T08:33:23.734581,dynamic-dns.org,192.168.34.247,25,True
2026-03-12T02:33:23.734581,legit41.com,192.168.35.124,20,False
2026-03-15T17:33:23.734581,suspicious1.com,192.168.36.122,17,True
2026-03-16T06:33:23.734581,legit35.com,192.168.30.88,20,False
2026-03-17T08:33:23.734581,x123.randomdomain.ru,192.168.48.163,10,True
2026-03-13T07:33:23.734581,legit49.com,192.168.16.255,18,False
2026-03-10T15:33:23.734581,tmp.ddns.net,192.168.40.216,19,True
2026-03-15T12:33:23.734581,legit43.com,192.168.11.103,23,False
2026-03-12T13:33:23.734581,botnet2.xyz,192.168.40.77,21,True
2026-03-11T00:33:23.734581,legit32.com,192.168.30.200,25,False
2026-03-12T02:33:23.734581,suspicious1.com,192.168.31.244,23,True
2026-03-14T20:33:23.734581,legit48.com,192.168.17.243,16,False
2026-03-12T15:33:23.734581,evil.com.ru,192.168.13.179,24,True
2026-03-14T07:33:23.734581,legit35.com,192.168.49.210,24,False
2026-03-12T11:33:23.734581,suspicious1.com,192.168.29.31,6,True
2026-03-14T13:33:23.734581,legit14.com,192.168.37.25,16,False
2026-03-17T05:33:23.734581,c2server.net,192.168.47.164,18,True
2026-03-13T23:33:23.734581,legit46.com,192.168.43.188,6,False
2026-03-16T20:33:23.734581,evil.com.ru,192.168.45.213,17,True
2026-03-11T14:33:23.734581,legit34.com,192.168.18.180,23,False
2026-03-13T23:33:23.734581,phish-site.cc,192.168.23.1,5,True
2026-03-13T06:33:23.734581,legit44.com,192.168.44.61,17,False
2026-03-12T13:33:23.734581,dynamic-dns.org,192.168.35.122,20,True
2026-03-11T16:33:23.734581,legit3.com,192.168.30.2,25,False
2026-03-15T22:33:23.734581,malware1.ru,192.168.19.115,3,True
2026-03-10T14:33:23.734581,legit35.com,192.168.40.138,22,False
2026-03-14T04:33:23.734581,tmp.ddns.net,192.168.12.210,17,True
2026-03-16T17:33:23.734581,legit41.com,192.168.50.224,19,False
2026-03-11T08:33:23.734581,botnet2.xyz,192.168.17.97,1,True
2026-03-15T10:33:23.734581,legit8.com,192.168.22.110,24,False
2026-03-15T08:33:23.734581,suspicious1.com,192.168.17.61,3,True
2026-03-15T19:33:23.734581,legit29.com,192.168.12.175,13,False
2026-03-13T09:33:23.734581,dynamic-dns.org,192.168.39.123,23,True
2026-03-15T22:33:23.734581,legit4.com,192.168.28.109,13,False
2026-03-12T14:33:23.734581,malware1.ru,192.168.11.160,4,True
2026-03-14T02:33:23.734581,legit44.com,192.168.29.224,15,False
2026-03-15T06:33:23.734581,evil.com.ru,192.168.32.98,9,True
2026-03-13T22:33:23.734581,legit14.com,192.168.24.201,4,False
2026-03-14T12:33:23.734581,tmp.ddns.net,192.168.45.23,8,True
2026-03-10T16:33:23.734581,legit39.com,192.168.15.195,13,False
2026-03-15T02:33:23.734581,x123.randomdomain.ru,192.168.29.162,2,True
2026-03-10T11:33:23.734581,legit29.com,192.168.32.10,11,False
2026-03-11T18:33:23.734581,evil.com.ru,192.168.43.156,18,True
2026-03-13T20:33:23.734581,legit48.com,192.168.16.190,23,False
2026-03-16T14:33:23.734581,botnet2.xyz,192.168.45.31,11,True
2026-03-13T03:33:23.734581,legit15.com,192.168.13.133,6,False
2026-03-15T15:33:23.734581,evil.com.ru,192.168.27.248,14,True
2026-03-12T07:33:23.734581,legit19.com,192.168.47.41,19,False
2026-03-14T20:33:23.734581,dynamic-dns.org,192.168.48.153,5,True
2026-03-13T06:33:23.734581,legit20.com,192.168.18.3,3,False
2026-03-14T17:33:23.734581,malware1.ru,192.168.30.35,10,True
2026-03-10T10:33:23.734581,legit9.com,192.168.35.233,12,False
2026-03-12T14:33:23.734581,evil.com.ru,192.168.12.89,12,True
2026-03-13T08:33:23.734581,legit20.com,192.168.19.232,22,False
2026-03-17T06:33:23.734581,malware1.ru,192.168.48.132,7,True
2026-03-16T09:33:23.734581,legit36.com,192.168.38.68,20,False
2026-03-16T10:33:23.734581,botnet2.xyz,192.168.32.52,23,True
2026-03-11T08:33:23.734581,legit18.com,192.168.39.158,5,False
2026-03-11T14:33:23.734581,evil.com.ru,192.168.37.167,7,True
2026-03-17T05:33:23.734581,legit41.com,192.168.37.149,10,False
2026-03-13T14:33:23.734581,x123.randomdomain.ru,192.168.32.23,21,True
2026-03-14T08:33:23.734581,legit20.com,192.168.49.61,11,False
2026-03-12T09:33:23.734581,botnet2.xyz,192.168.32.234,23,True
2026-03-14T03:33:23.734581,legit47.com,192.168.11.253,20,False
2026-03-16T04:33:23.734581,evil.com.ru,192.168.25.176,1,True
2026-03-13T16:33:23.734581,legit46.com,192.168.28.4,12,False
2026-03-17T03:33:23.734581,c2server.net,192.168.39.185,14,True
2026-03-14T00:33:23.734581,legit34.com,192.168.45.124,22,False
2026-03-11T20:33:23.734581,tmp.ddns.net,192.168.49.14,24,True
2026-03-14T03:33:23.734581,legit16.com,192.168.35.205,5,False
2026-03-11T22:33:23.734581,dynamic-dns.org,192.168.45.99,20,True
2026-03-11T14:33:23.734581,legit36.com,192.168.50.92,22,False
2026-03-14T21:33:23.734581,phish-site.cc,192.168.15.58,2,True
2026-03-16T20:33:23.734581,legit25.com,192.168.50.137,14,False
2026-03-13T06:33:23.734581,phish-site.cc,192.168.39.160,13,True
2026-03-14T11:33:23.734581,legit45.com,192.168.17.38,2,False
2026-03-13T06:33:23.734581,suspicious1.com,192.168.19.166,8,True
2026-03-12T08:33:23.734581,legit39.com,192.168.25.220,25,False
2026-03-11T05:33:23.734581,tmp.ddns.net,192.168.14.188,7,True
2026-03-15T20:33:23.734581,legit20.com,192.168.39.172,3,False
2026-03-17T02:33:23.734581,phish-site.cc,192.168.23.158,19,True
2026-03-15T14:33:23.734581,legit32.com,192.168.17.122,25,False
2026-03-12T03:33:23.734581,evil.com.ru,192.168.27.176,11,True
2026-03-13T08:33:23.734581,legit28.com,192.168.16.146,22,False
2026-03-11T23:33:23.734581,phish-site.cc,192.168.47.143,20,True
2026-03-16T07:33:23.734581,legit13.com,192.168.33.185,15,False
2026-03-11T10:33:23.734581,phish-site.cc,192.168.27.37,8,True
2026-03-16T08:33:23.734581,legit1.com,192.168.17.244,2,False
2026-03-12T23:33:23.734581,suspicious1.com,192.168.48.167,4,True
2026-03-11T22:33:23.734581,legit18.com,192.168.28.100,15,False
2026-03-14T09:33:23.734581,suspicious1.com,192.168.14.2,2,True
2026-03-10T18:33:23.734581,legit35.com,192.168.50.223,11,False
2026-03-15T01:33:23.734581,suspicious1.com,192.168.38.36,20,True
2026-03-14T07:33:23.734581,legit4.com,192.168.13.8,16,False
2026-03-15T05:33:23.734581,x123.randomdomain.ru,192.168.33.205,6,True
2026-03-11T10:33:23.734581,legit49.com,192.168.43.64,5,False
2026-03-15T12:33:23.734581,botnet2.xyz,192.168.26.96,17,True
2026-03-17T09:33:23.734581,legit4.com,192.168.25.230,21,False
2026-03-13T04:33:23.734581,malware1.ru,192.168.17.144,23,True
2026-03-15T22:33:23.734581,legit30.com,192.168.25.223,20,False
2026-03-16T13:33:23.734581,malware1.ru,192.168.44.232,16,True
2026-03-12T19:33:23.734581,legit2.com,192.168.44.104,23,False
2026-03-15T07:33:23.734581,x123.randomdomain.ru,192.168.16.3,13,True
2026-03-12T06:33:23.734581,legit50.com,192.168.37.139,8,False
2026-03-11T14:33:23.734581,c2server.net,192.168.24.176,4,True
2026-03-12T18:33:23.734581,legit31.com,192.168.16.25,18,False
2026-03-13T15:33:23.734581,phish-site.cc,192.168.38.56,13,True
2026-03-17T10:33:23.734581,legit42.com,192.168.43.64,6,False
2026-03-15T01:33:23.734581,tmp.ddns.net,192.168.27.216,18,True
2026-03-12T04:33:23.734581,legit34.com,192.168.40.96,19,False
2026-03-11T23:33:23.734581,botnet2.xyz,192.168.38.214,15,True
2026-03-13T15:33:23.734581,legit7.com,192.168.33.4,17,False
2026-03-14T16:33:23.734581,evil.com.ru,192.168.33.111,19,True
2026-03-15T03:33:23.734581,legit28.com,192.168.34.76,2,False
2026-03-10T23:33:23.734581,c2server.net,192.168.37.228,17,True
2026-03-11T16:33:23.734581,legit28.com,192.168.35.71,25,False
2026-03-10T14:33:23.734581,suspicious1.com,192.168.22.84,23,True
2026-03-12T09:33:23.734581,legit34.com,192.168.41.35,21,False
2026-03-13T12:33:23.734581,c2server.net,192.168.38.23,5,True
2026-03-16T14:33:23.734581,legit29.com,192.168.34.4,17,False
2026-03-14T01:33:23.734581,dynamic-dns.org,192.168.36.74,3,True
2026-03-16T05:33:23.734581,legit26.com,192.168.21.107,15,False
2026-03-17T06:33:23.734581,tmp.ddns.net,192.168.48.39,13,True
2026-03-14T20:33:23.734581,legit10.com,192.168.36.254,15,False
2026-03-16T20:33:23.734581,phish-site.cc,192.168.50.200,19,True
2026-03-10T19:33:23.734581,legit15.com,192.168.15.92,24,False
2026-03-14T15:33:23.734581,c2server.net,192.168.32.68,17,True
2026-03-16T03:33:23.734581,legit14.com,192.168.11.151,9,False
2026-03-12T03:33:23.734581,x123.randomdomain.ru,192.168.26.50,7,True
2026-03-11T07:33:23.734581,legit44.com,192.168.12.57,10,False
2026-03-15T03:33:23.734581,suspicious1.com,192.168.30.71,20,True
2026-03-11T18:33:23.734581,legit7.com,192.168.13.126,8,False
2026-03-14T03:33:23.734581,dynamic-dns.org,192.168.50.199,4,True
2026-03-12T02:33:23.734581,legit43.com,192.168.10.239,9,False
2026-03-15T12:33:23.734581,suspicious1.com,192.168.41.139,21,True
2026-03-15T06:33:23.734581,legit19.com,192.168.13.110,15,False
2026-03-17T10:33:23.734581,evil.com.ru,192.168.50.230,4,True
2026-03-13T01:33:23.734581,legit15.com,192.168.18.120,20,False
2026-03-13T22:33:23.734581,x123.randomdomain.ru,192.168.18.55,12,True
2026-03-14T15:33:23.734581,legit2.com,192.168.22.230,20,False
2026-03-14T10:33:23.734581,x123.randomdomain.ru,192.168.23.4,21,True
2026-03-11T05:33:23.734581,legit15.com,192.168.14.160,14,False
2026-03-17T00:33:23.734581,c2server.net,192.168.24.212,3,True
2026-03-11T19:33:23.734581,legit42.com,192.168.30.228,17,False
2026-03-17T09:33:23.734581,phish-site.cc,192.168.48.162,12,True
2026-03-15T19:33:23.734581,legit13.com,192.168.36.89,13,False
2026-03-11T11:33:23.734581,botnet2.xyz,192.168.13.54,19,True
2026-03-15T20:33:23.734581,legit13.com,192.168.49.62,6,False
2026-03-16T19:33:23.734581,malware1.ru,192.168.47.183,1,True
2026-03-15T14:33:23.734581,legit18.com,192.168.44.55,13,False
2026-03-11T09:33:23.734581,botnet2.xyz,192.168.34.163,20,True
2026-03-16T07:33:23.734581,legit7.com,192.168.19.64,19,False
2026-03-10T10:33:23.734581,suspicious1.com,192.168.18.172,6,True
2026-03-15T00:33:23.734581,legit15.com,192.168.16.213,8,False
2026-03-14T15:33:23.734581,evil.com.ru,192.168.32.2,25,True
2026-03-12T17:33:23.734581,legit49.com,192.168.47.8,10,False
2026-03-15T15:33:23.734581,malware1.ru,192.168.47.225,20,True
2026-03-11T05:33:23.734581,legit26.com,192.168.38.90,9,False
2026-03-11T23:33:23.734581,tmp.ddns.net,192.168.48.49,23,True
2026-03-12T15:33:23.734581,legit22.com,192.168.32.36,3,False
2026-03-15T11:33:23.734581,botnet2.xyz,192.168.19.21,20,True
2026-03-17T08:33:23.734581,legit36.com,192.168.46.253,21,False
2026-03-13T13:33:23.734581,dynamic-dns.org,192.168.34.182,14,True
2026-03-11T21:33:23.734581,legit47.com,192.168.12.86,12,False
2026-03-14T01:33:23.734581,phish-site.cc,192.168.18.37,1,True
2026-03-11T22:33:23.734581,legit19.com,192.168.43.65,25,False
2026-03-12T03:33:23.734581,malware1.ru,192.168.47.199,7,True
2026-03-13T19:33:23.734581,legit25.com,192.168.29.118,4,False
2026-03-13T12:33:23.734581,evil.com.ru,192.168.40.48,5,True
2026-03-10T18:33:23.734581,legit48.com,192.168.45.221,20,False
2026-03-10T13:33:23.734581,evil.com.ru,192.168.19.34,19,True
2026-03-12T15:33:23.734581,legit14.com,192.168.44.56,14,False
2026-03-15T16:33:23.734581,phish-site.cc,192.168.37.151,10,True
2026-03-12T03:33:23.734581,legit17.com,192.168.29.13,8,False
2026-03-14T07:33:23.734581,x123.randomdomain.ru,192.168.41.199,25,True
2026-03-13T13:33:23.734581,legit27.com,192.168.21.224,17,False
2026-03-14T19:33:23.734581,suspicious1.com,192.168.30.244,17,True
2026-03-14T01:33:23.734581,legit5.com,192.168.15.145,24,False
2026-03-14T07:33:23.734581,botnet2.xyz,192.168.18.183,1,True
2026-03-12T04:33:23.734581,legit26.com,192.168.28.198,16,False
2026-03-12T13:33:23.734581,tmp.ddns.net,192.168.39.2,17,True
2026-03-13T12:33:23.734581,legit15.com,192.168.26.5,8,False
2026-03-12T13:33:23.734581,botnet2.xyz,192.168.18.88,19,True
2026-03-15T00:33:23.734581,legit31.com,192.168.24.132,25,False
2026-03-14T23:33:23.734581,malware1.ru,192.168.24.134,4,True
2026-03-11T19:33:23.734581,legit35.com,192.168.42.203,13,False
2026-03-16T20:33:23.734581,malware1.ru,192.168.46.63,2,True
2026-03-11T06:33:23.734581,legit13.com,192.168.50.218,20,False
2026-03-16T19:33:23.734581,suspicious1.com,192.168.38.196,11,True
2026-03-12T16:33:23.734581,legit7.com,192.168.48.76,24,False
2026-03-13T20:33:23.734581,dynamic-dns.org,192.168.21.56,7,True
2026-03-11T13:33:23.734581,legit36.com,192.168.42.217,3,False
2026-03-15T18:33:23.734581,tmp.ddns.net,192.168.19.224,23,True
2026-03-11T13:33:23.734581,legit34.com,192.168.36.20,5,False
2026-03-12T17:33:23.734581,c2server.net,192.168.16.210,18,True
2026-03-14T16:33:23.734581,legit35.com,192.168.45.18,9,False
2026-03-11T21:33:23.734581,botnet2.xyz,192.168.43.253,7,True
2026-03-12T00:33:23.734581,legit31.com,192.168.22.20,8,False
2026-03-14T14:33:23.734581,botnet2.xyz,192.168.46.147,8,True
2026-03-11T22:33:23.734581,legit44.com,192.168.35.172,21,False
2026-03-14T18:33:23.734581,x123.randomdomain.ru,192.168.14.16,6,True
2026-03-14T23:33:23.734581,legit49.com,192.168.15.180,16,False
2026-03-15T14:33:23.734581,dynamic-dns.org,192.168.38.44,23,True
2026-03-13T14:33:23.734581,legit4.com,192.168.46.236,5,False
2026-03-12T10:33:23.734581,botnet2.xyz,192.168.46.185,1,True
2026-03-15T23:33:23.734581,legit2.com,192.168.47.173,12,False
2026-03-17T03:33:23.734581,botnet2.xyz,192.168.30.177,17,True
2026-03-10T21:33:23.734581,legit16.com,192.168.40.168,21,False
2026-03-12T23:33:23.734581,x123.randomdomain.ru,192.168.44.98,3,True
2026-03-10T20:33:23.734581,legit10.com,192.168.29.200,1,False
2026-03-17T10:33:23.734581,c2server.net,192.168.29.138,4,True
2026-03-16T12:33:23.734581,legit20.com,192.168.44.138,11,False
2026-03-16T16:33:23.734581,tmp.ddns.net,192.168.22.9,5,True
2026-03-11T18:33:23.734581,legit36.com,192.168.20.192,18,False
2026-03-14T15:33:23.734581,evil.com.ru,192.168.21.1,7,True
2026-03-13T21:33:23.734581,legit40.com,192.168.11.122,25,False
2026-03-16T03:33:23.734581,tmp.ddns.net,192.168.22.251,14,True
2026-03-17T03:33:23.734581,legit3.com,192.168.46.76,20,False
2026-03-17T01:33:23.734581,tmp.ddns.net,192.168.36.136,6,True
2026-03-11T12:33:23.734581,legit39.com,192.168.14.115,20,False
2026-03-14T16:33:23.734581,tmp.ddns.net,192.168.50.88,12,True
2026-03-13T16:33:23.734581,legit22.com,192.168.23.2,7,False
2026-03-15T03:33:23.734581,x123.randomdomain.ru,192.168.46.16,3,True
2026-03-15T13:33:23.734581,legit39.com,192.168.43.228,8,False
2026-03-15T17:33:23.734581,suspicious1.com,192.168.26.25,11,True
2026-03-13T11:33:23.734581,legit37.com,192.168.27.12,6,False
2026-03-17T00:33:23.734581,suspicious1.com,192.168.22.105,10,True
2026-03-10T16:33:23.734581,legit21.com,192.168.35.244,1,False
2026-03-11T08:33:23.734581,malware1.ru,192.168.29.72,2,True
2026-03-16T15:33:23.734581,legit18.com,192.168.44.114,11,False
2026-03-12T21:33:23.734581,c2server.net,192.168.23.18,18,True
2026-03-16T00:33:23.734581,legit44.com,192.168.45.239,20,False
2026-03-16T14:33:23.734581,dynamic-dns.org,192.168.15.170,13,True
2026-03-13T03:33:23.734581,legit32.com,192.168.13.222,2,False
2026-03-15T10:33:23.734581,phish-site.cc,192.168.28.16,18,True
2026-03-12T09:33:23.734581,legit48.com,192.168.35.7,8,False
2026-03-14T13:33:23.734581,botnet2.xyz,192.168.24.112,19,True
2026-03-11T06:33:23.734581,legit26.com,192.168.41.242,8,False
2026-03-10T22:33:23.734581,c2server.net,192.168.25.166,24,True
2026-03-13T02:33:23.734581,legit11.com,192.168.14.180,6,False
2026-03-12T23:33:23.734581,malware1.ru,192.168.34.131,17,True
2026-03-13T11:33:23.734581,legit40.com,192.168.35.226,15,False
2026-03-10T14:33:23.734581,c2server.net,192.168.44.57,11,True
2026-03-15T14:33:23.734581,legit39.com,192.168.26.141,25,False
2026-03-12T18:33:23.734581,tmp.ddns.net,192.168.43.73,15,True
2026-03-16T19:33:23.734581,legit19.com,192.168.11.45,22,False
2026-03-16T17:33:23.734581,malware1.ru,192.168.35.186,23,True
2026-03-15T10:33:23.734581,legit47.com,192.168.46.238,19,False
2026-03-12T08:33:23.734581,suspicious1.com,192.168.24.37,17,True
2026-03-15T03:33:23.734581,legit18.com,192.168.38.34,7,False
2026-03-16T08:33:23.734581,x123.randomdomain.ru,192.168.47.201,17,True
2026-03-11T22:33:23.734581,legit12.com,192.168.18.1,24,False
2026-03-15T17:33:23.734581,botnet2.xyz,192.168.11.28,16,True
2026-03-11T20:33:23.734581,legit28.com,192.168.39.75,19,False
2026-03-15T02:33:23.734581,evil.com.ru,192.168.20.123,25,True
2026-03-13T22:33:23.734581,legit1.com,192.168.25.15,20,False
2026-03-13T23:33:23.734581,suspicious1.com,192.168.16.237,1,True
2026-03-16T00:33:23.734581,legit32.com,192.168.28.75,11,False
2026-03-16T17:33:23.734581,phish-site.cc,192.168.23.60,2,True
2026-03-15T15:33:23.734581,legit13.com,192.168.44.69,7,False
2026-03-12T17:33:23.734581,botnet2.xyz,192.168.26.135,17,True
2026-03-14T06:33:23.734581,legit48.com,192.168.10.92,13,False
2026-03-13T21:33:23.734581,evil.com.ru,192.168.12.9,3,True
2026-03-12T18:33:23.734581,legit26.com,192.168.10.84,17,False
2026-03-13T03:33:23.734581,phish-site.cc,192.168.15.196,14,True
2026-03-11T00:33:23.734581,legit9.com,192.168.34.94,11,False
2026-03-14T08:33:23.734581,suspicious1.com,192.168.36.63,15,True
2026-03-15T04:33:23.734581,legit32.com,192.168.37.133,21,False
2026-03-16T17:33:23.734581,dynamic-dns.org,192.168.23.219,11,True
2026-03-15T06:33:23.734581,legit19.com,192.168.48.52,24,False
2026-03-15T10:33:23.734581,c2server.net,192.168.44.152,3,True
2026-03-16T20:33:23.734581,legit2.com,192.168.43.189,24,False
2026-03-13T05:33:23.734581,x123.randomdomain.ru,192.168.42.128,7,True
2026-03-14T18:33:23.734581,legit27.com,192.168.21.84,7,False
2026-03-13T21:33:23.734581,suspicious1.com,192.168.34.64,16,True
