Time,EventID,Description,Computer,Account,SourceIP
2026-03-12 03:33:23.734581,4672,Privilege escalation,DC04,user88@domain.local,192.168.26.65
2026-03-16 15:33:23.734581,4625,Failed login (brute-force),DC05,user99@domain.local,192.168.22.46
2026-03-16 14:33:23.734581,4672,Privilege escalation,DC04,user88@domain.local,192.168.30.169
2026-03-12 14:33:23.734581,4719,Audit policy change,DC05,user8@domain.local,192.168.48.243
2026-03-12 05:33:23.734581,4648,RunAs explicit credentials,DC01,user31@domain.local,192.168.34.10
2026-03-17 02:33:23.734581,4624,Suspicious login,DC05,user28@domain.local,192.168.32.10
2026-03-14 11:33:23.734581,4624,Suspicious login,DC03,user50@domain.local,192.168.44.162
2026-03-13 03:33:23.734581,4672,Privilege escalation,DC04,user15@domain.local,192.168.48.117
2026-03-14 11:33:23.734581,4624,Suspicious login,DC05,user64@domain.local,192.168.32.170
2026-03-10 21:33:23.734581,4648,RunAs explicit credentials,DC04,user56@domain.local,192.168.21.234
2026-03-13 10:33:23.734581,4672,Privilege escalation,DC02,user99@corp.net,192.168.44.90
2026-03-17 04:33:23.734581,4625,Failed login (brute-force),DC03,user79@corp.net,192.168.32.5
2026-03-16 07:33:23.734581,4673,Privileged service call,DC03,user36@domain.local,192.168.32.239
2026-03-14 18:33:23.734581,4625,Failed login (brute-force),DC03,user62@domain.local,192.168.42.3
2026-03-14 23:33:23.734581,1102,Security log cleared,DC02,user9@domain.local,192.168.17.52
2026-03-12 03:33:23.734581,4625,Failed login (brute-force),DC03,user70@corp.net,192.168.44.238
2026-03-12 08:33:23.734581,4625,Failed login (brute-force),DC03,user42@corp.net,192.168.45.254
2026-03-14 17:33:23.734581,4625,Failed login (brute-force),DC05,user55@domain.local,192.168.31.15
2026-03-11 18:33:23.734581,4719,Audit policy change,DC04,user48@domain.local,192.168.21.127
2026-03-12 03:33:23.734581,4625,Failed login (brute-force),DC04,user1@domain.local,192.168.23.122
2026-03-11 07:33:23.734581,4625,Failed login (brute-force),DC03,user49@corp.net,192.168.18.144
2026-03-15 22:33:23.734581,4625,Failed login (brute-force),DC01,user11@domain.local,192.168.50.138
2026-03-14 12:33:23.734581,4673,Privileged service call,DC03,user80@domain.local,192.168.44.1
2026-03-16 04:33:23.734581,4624,Suspicious login,DC04,user84@domain.local,192.168.49.100
2026-03-16 11:33:23.734581,4672,Privilege escalation,DC04,user91@corp.net,192.168.48.248
2026-03-13 16:33:23.734581,4625,Failed login (brute-force),DC01,user85@domain.local,192.168.21.100
2026-03-16 02:33:23.734581,1102,Security log cleared,DC02,user28@corp.net,192.168.24.246
2026-03-13 14:33:23.734581,4625,Failed login (brute-force),DC03,user44@corp.net,192.168.26.73
2026-03-11 19:33:23.734581,4719,Audit policy change,DC02,user56@domain.local,192.168.26.45
2026-03-15 06:33:23.734581,4625,Failed login (brute-force),DC03,user82@domain.local,192.168.37.154
2026-03-12 07:33:23.734581,4624,Suspicious login,DC05,user60@domain.local,192.168.38.103
2026-03-16 00:33:23.734581,4648,RunAs explicit credentials,DC03,user75@corp.net,192.168.22.72
2026-03-17 05:33:23.734581,4624,Suspicious login,DC03,user63@corp.net,192.168.32.21
2026-03-15 19:33:23.734581,4624,Suspicious login,DC02,user26@domain.local,192.168.14.88
2026-03-13 11:33:23.734581,4625,Failed login (brute-force),DC04,user37@domain.local,192.168.45.192
2026-03-13 05:33:23.734581,4625,Failed login (brute-force),DC02,user54@corp.net,192.168.16.49
2026-03-12 04:33:23.734581,4624,Suspicious login,DC05,user28@domain.local,192.168.49.241
2026-03-12 23:33:23.734581,4625,Failed login (brute-force),DC05,user79@corp.net,192.168.48.23
2026-03-15 03:33:23.734581,4625,Failed login (brute-force),DC03,user33@corp.net,192.168.48.148
2026-03-17 04:33:23.734581,4719,Audit policy change,DC03,user17@domain.local,192.168.19.195
2026-03-15 15:33:23.734581,4625,Failed login (brute-force),DC05,user11@corp.net,192.168.27.112
2026-03-13 14:33:23.734581,4624,Suspicious login,DC04,user41@domain.local,192.168.14.149
2026-03-15 03:33:23.734581,4672,Privilege escalation,DC04,user43@corp.net,192.168.44.21
2026-03-12 05:33:23.734581,4625,Failed login (brute-force),DC01,user47@domain.local,192.168.36.16
2026-03-16 07:33:23.734581,4625,Failed login (brute-force),DC04,user75@domain.local,192.168.28.184
2026-03-12 23:33:23.734581,4672,Privilege escalation,DC04,user86@corp.net,192.168.19.243
2026-03-12 15:33:23.734581,4648,RunAs explicit credentials,DC02,user49@corp.net,192.168.47.150
2026-03-13 06:33:23.734581,4719,Audit policy change,DC01,user93@corp.net,192.168.10.201
2026-03-11 07:33:23.734581,4625,Failed login (brute-force),DC05,user87@corp.net,192.168.39.242
2026-03-11 02:33:23.734581,4648,RunAs explicit credentials,DC05,user64@corp.net,192.168.44.5
2026-03-11 05:33:23.734581,4672,Privilege escalation,DC03,user39@corp.net,192.168.17.173
2026-03-12 23:33:23.734581,4624,Suspicious login,DC05,user2@domain.local,192.168.20.86
2026-03-16 23:33:23.734581,4672,Privilege escalation,DC01,user19@corp.net,192.168.44.229
2026-03-11 17:33:23.734581,4625,Failed login (brute-force),DC02,user46@corp.net,192.168.36.62
2026-03-11 08:33:23.734581,4719,Audit policy change,DC05,user85@corp.net,192.168.15.38
2026-03-14 22:33:23.734581,4673,Privileged service call,DC02,user32@domain.local,192.168.34.17
2026-03-11 01:33:23.734581,4672,Privilege escalation,DC03,user43@domain.local,192.168.32.254
2026-03-11 22:33:23.734581,4625,Failed login (brute-force),DC05,user64@domain.local,192.168.44.134
2026-03-16 10:33:23.734581,4624,Suspicious login,DC05,user7@domain.local,192.168.20.136
2026-03-15 04:33:23.734581,4625,Failed login (brute-force),DC05,user60@domain.local,192.168.21.21
2026-03-12 03:33:23.734581,4719,Audit policy change,DC03,user59@corp.net,192.168.37.243
2026-03-11 21:33:23.734581,4672,Privilege escalation,DC03,user72@domain.local,192.168.19.213
2026-03-15 18:33:23.734581,4625,Failed login (brute-force),DC04,user88@corp.net,192.168.36.116
2026-03-15 02:33:23.734581,4625,Failed login (brute-force),DC05,user25@corp.net,192.168.47.87
2026-03-12 13:33:23.734581,4672,Privilege escalation,DC02,user23@corp.net,192.168.21.171
2026-03-11 15:33:23.734581,4672,Privilege escalation,DC03,user30@domain.local,192.168.35.125
2026-03-16 14:33:23.734581,4719,Audit policy change,DC04,user73@domain.local,192.168.17.40
2026-03-16 11:33:23.734581,4625,Failed login (brute-force),DC05,user2@domain.local,192.168.20.248
2026-03-16 15:33:23.734581,5145,Network share access,DC02,user85@corp.net,192.168.36.243
2026-03-14 02:33:23.734581,4648,RunAs explicit credentials,DC02,user82@corp.net,192.168.22.211
2026-03-10 19:33:23.734581,4624,Suspicious login,DC01,user5@domain.local,192.168.22.222
2026-03-12 03:33:23.734581,4672,Privilege escalation,DC02,user64@corp.net,192.168.50.7
2026-03-12 15:33:23.734581,4768,Kerberos TGT request,DC01,user1@domain.local,192.168.41.154
2026-03-13 13:33:23.734581,4625,Failed login (brute-force),DC05,user77@domain.local,192.168.18.110
2026-03-14 19:33:23.734581,4672,Privilege escalation,DC02,user30@domain.local,192.168.25.167
2026-03-11 08:33:23.734581,4672,Privilege escalation,DC03,user61@corp.net,192.168.48.75
2026-03-11 14:33:23.734581,4625,Failed login (brute-force),DC03,user44@domain.local,192.168.16.250
2026-03-11 23:33:23.734581,4624,Suspicious login,DC05,user88@corp.net,192.168.18.69
2026-03-11 10:33:23.734581,4624,Suspicious login,DC01,user80@domain.local,192.168.49.2
2026-03-16 12:33:23.734581,4672,Privilege escalation,DC04,user12@corp.net,192.168.42.9
2026-03-12 12:33:23.734581,4719,Audit policy change,DC03,user42@domain.local,192.168.36.196
2026-03-16 06:33:23.734581,4719,Audit policy change,DC04,user86@corp.net,192.168.49.213
2026-03-11 23:33:23.734581,4624,Suspicious login,DC04,user26@corp.net,192.168.35.101
2026-03-11 19:33:23.734581,4625,Failed login (brute-force),DC04,user95@corp.net,192.168.10.64
2026-03-13 15:33:23.734581,4625,Failed login (brute-force),DC04,user23@corp.net,192.168.46.11
2026-03-11 04:33:23.734581,4672,Privilege escalation,DC02,user28@domain.local,192.168.33.1
2026-03-11 16:33:23.734581,4625,Failed login (brute-force),DC03,user24@corp.net,192.168.44.34
2026-03-10 16:33:23.734581,4625,Failed login (brute-force),DC02,user77@corp.net,192.168.34.190
2026-03-12 13:33:23.734581,4719,Audit policy change,DC01,user12@corp.net,192.168.22.229
2026-03-12 01:33:23.734581,4648,RunAs explicit credentials,DC03,user66@domain.local,192.168.24.142
2026-03-16 19:33:23.734581,4672,Privilege escalation,DC04,user40@corp.net,192.168.12.75
2026-03-14 21:33:23.734581,4624,Suspicious login,DC05,user57@corp.net,192.168.40.42
2026-03-12 14:33:23.734581,4625,Failed login (brute-force),DC05,user28@domain.local,192.168.47.80
2026-03-12 21:33:23.734581,4625,Failed login (brute-force),DC03,user69@corp.net,192.168.42.174
2026-03-13 19:33:23.734581,4672,Privilege escalation,DC02,user32@domain.local,192.168.40.216
2026-03-11 23:33:23.734581,4625,Failed login (brute-force),DC03,user27@domain.local,192.168.35.15
2026-03-11 05:33:23.734581,4625,Failed login (brute-force),DC04,user52@domain.local,192.168.24.76
2026-03-11 20:33:23.734581,4768,Kerberos TGT request,DC05,user94@corp.net,192.168.47.186
2026-03-11 14:33:23.734581,4768,Kerberos TGT request,DC02,user30@domain.local,192.168.21.231
2026-03-15 09:33:23.734581,1102,Security log cleared,DC02,user50@domain.local,192.168.33.153
2026-03-14 15:33:23.734581,4625,Failed login (brute-force),DC02,user21@corp.net,192.168.11.250
2026-03-12 09:33:23.734581,4624,Suspicious login,DC04,user32@domain.local,192.168.36.189
2026-03-10 13:33:23.734581,4624,Suspicious login,DC05,user97@domain.local,192.168.32.53
2026-03-15 22:33:23.734581,4625,Failed login (brute-force),DC02,user26@corp.net,192.168.12.138
2026-03-12 05:33:23.734581,4672,Privilege escalation,DC02,user46@domain.local,192.168.30.23
2026-03-11 00:33:23.734581,4648,RunAs explicit credentials,DC02,user99@domain.local,192.168.36.169
2026-03-14 19:33:23.734581,4672,Privilege escalation,DC05,user88@domain.local,192.168.15.145
2026-03-12 03:33:23.734581,1102,Security log cleared,DC01,user46@domain.local,192.168.21.235
2026-03-14 14:33:23.734581,4624,Suspicious login,DC01,user20@domain.local,192.168.10.29
2026-03-16 08:33:23.734581,4625,Failed login (brute-force),DC04,user9@domain.local,192.168.37.100
2026-03-13 14:33:23.734581,4625,Failed login (brute-force),DC04,user57@corp.net,192.168.31.253
2026-03-17 06:33:23.734581,4624,Suspicious login,DC03,user13@domain.local,192.168.25.92
2026-03-15 20:33:23.734581,4625,Failed login (brute-force),DC03,user45@corp.net,192.168.33.90
2026-03-16 12:33:23.734581,5145,Network share access,DC02,user67@corp.net,192.168.16.122
2026-03-12 13:33:23.734581,4673,Privileged service call,DC04,user16@corp.net,192.168.17.30
2026-03-13 21:33:23.734581,4719,Audit policy change,DC01,user77@corp.net,192.168.49.95
2026-03-11 02:33:23.734581,4625,Failed login (brute-force),DC04,user24@domain.local,192.168.24.97
2026-03-13 16:33:23.734581,4672,Privilege escalation,DC02,user99@domain.local,192.168.50.64
2026-03-13 12:33:23.734581,4625,Failed login (brute-force),DC05,user44@corp.net,192.168.50.206
2026-03-16 02:33:23.734581,4624,Suspicious login,DC02,user64@domain.local,192.168.17.85
2026-03-16 19:33:23.734581,4672,Privilege escalation,DC04,user76@domain.local,192.168.29.240
2026-03-11 06:33:23.734581,4624,Suspicious login,DC05,user31@corp.net,192.168.36.67
2026-03-15 03:33:23.734581,4625,Failed login (brute-force),DC05,user92@corp.net,192.168.43.66
2026-03-13 21:33:23.734581,4672,Privilege escalation,DC02,user45@domain.local,192.168.16.203
2026-03-10 21:33:23.734581,4672,Privilege escalation,DC03,user25@corp.net,192.168.35.128
2026-03-14 00:33:23.734581,4672,Privilege escalation,DC03,user100@domain.local,192.168.10.46
2026-03-15 00:33:23.734581,4624,Suspicious login,DC01,user15@domain.local,192.168.45.6
2026-03-13 20:33:23.734581,4674,SID history added,DC02,user9@corp.net,192.168.40.98
2026-03-13 04:33:23.734581,4624,Suspicious login,DC02,user28@corp.net,192.168.40.128
2026-03-14 14:33:23.734581,4719,Audit policy change,DC03,user76@domain.local,192.168.29.207
2026-03-14 10:33:23.734581,4625,Failed login (brute-force),DC04,user95@corp.net,192.168.26.216
2026-03-17 02:33:23.734581,4624,Suspicious login,DC05,user29@corp.net,192.168.44.246
2026-03-13 08:33:23.734581,4624,Suspicious login,DC03,user80@corp.net,192.168.34.144
2026-03-14 04:33:23.734581,4648,RunAs explicit credentials,DC01,user62@domain.local,192.168.15.99
2026-03-12 15:33:23.734581,4625,Failed login (brute-force),DC02,user70@domain.local,192.168.41.183
2026-03-11 19:33:23.734581,1102,Security log cleared,DC03,user91@corp.net,192.168.22.79
2026-03-17 09:33:23.734581,4672,Privilege escalation,DC03,user35@domain.local,192.168.50.21
2026-03-15 14:33:23.734581,4672,Privilege escalation,DC05,user68@corp.net,192.168.12.120
2026-03-14 16:33:23.734581,4672,Privilege escalation,DC02,user76@corp.net,192.168.31.86
2026-03-16 16:33:23.734581,4719,Audit policy change,DC03,user12@corp.net,192.168.33.105
2026-03-10 13:33:23.734581,4719,Audit policy change,DC01,user6@corp.net,192.168.28.202
2026-03-13 08:33:23.734581,4673,Privileged service call,DC01,user22@domain.local,192.168.20.10
2026-03-17 00:33:23.734581,4672,Privilege escalation,DC04,user82@domain.local,192.168.45.84
2026-03-14 17:33:23.734581,4624,Suspicious login,DC03,user12@corp.net,192.168.40.228
2026-03-12 06:33:23.734581,4719,Audit policy change,DC04,user93@corp.net,192.168.13.80
2026-03-12 14:33:23.734581,4624,Suspicious login,DC01,user59@domain.local,192.168.40.89
2026-03-10 12:33:23.734581,4625,Failed login (brute-force),DC04,user49@domain.local,192.168.41.88
2026-03-11 11:33:23.734581,4719,Audit policy change,DC02,user47@corp.net,192.168.38.191
2026-03-14 14:33:23.734581,4625,Failed login (brute-force),DC02,user90@corp.net,192.168.14.245
2026-03-12 20:33:23.734581,4624,Suspicious login,DC01,user8@corp.net,192.168.50.34
2026-03-15 05:33:23.734581,4624,Suspicious login,DC03,user3@corp.net,192.168.47.92
2026-03-11 09:33:23.734581,4625,Failed login (brute-force),DC02,user39@corp.net,192.168.22.102
2026-03-15 19:33:23.734581,4719,Audit policy change,DC02,user23@domain.local,192.168.32.37
2026-03-11 22:33:23.734581,4624,Suspicious login,DC05,user24@corp.net,192.168.12.165
2026-03-17 07:33:23.734581,4719,Audit policy change,DC03,user26@domain.local,192.168.44.84
2026-03-11 19:33:23.734581,4625,Failed login (brute-force),DC03,user10@domain.local,192.168.22.30
2026-03-14 11:33:23.734581,4624,Suspicious login,DC01,user62@domain.local,192.168.48.182
2026-03-12 13:33:23.734581,4624,Suspicious login,DC05,user41@corp.net,192.168.47.116
2026-03-16 13:33:23.734581,4624,Suspicious login,DC01,user36@corp.net,192.168.20.230
2026-03-12 23:33:23.734581,5145,Network share access,DC05,user79@domain.local,192.168.34.44
2026-03-11 08:33:23.734581,4624,Suspicious login,DC01,user5@domain.local,192.168.35.78
2026-03-14 19:33:23.734581,4624,Suspicious login,DC03,user57@corp.net,192.168.11.192
2026-03-14 06:33:23.734581,4624,Suspicious login,DC04,user61@domain.local,192.168.43.213
2026-03-14 13:33:23.734581,4625,Failed login (brute-force),DC03,user64@corp.net,192.168.13.7
2026-03-13 05:33:23.734581,1102,Security log cleared,DC05,user36@domain.local,192.168.49.191
2026-03-13 03:33:23.734581,4672,Privilege escalation,DC02,user4@corp.net,192.168.44.83
2026-03-12 02:33:23.734581,4672,Privilege escalation,DC05,user98@domain.local,192.168.36.161
2026-03-11 15:33:23.734581,1102,Security log cleared,DC01,user75@domain.local,192.168.40.61
2026-03-17 09:33:23.734581,4672,Privilege escalation,DC01,user79@domain.local,192.168.44.235
2026-03-13 14:33:23.734581,4624,Suspicious login,DC04,user87@domain.local,192.168.21.247
2026-03-12 00:33:23.734581,4719,Audit policy change,DC02,user72@domain.local,192.168.23.104
2026-03-14 02:33:23.734581,4625,Failed login (brute-force),DC01,user72@corp.net,192.168.45.180
2026-03-16 05:33:23.734581,4625,Failed login (brute-force),DC01,user37@corp.net,192.168.16.161
2026-03-11 09:33:23.734581,4625,Failed login (brute-force),DC01,user10@corp.net,192.168.10.245
2026-03-12 01:33:23.734581,4625,Failed login (brute-force),DC04,user23@corp.net,192.168.26.253
2026-03-14 22:33:23.734581,4625,Failed login (brute-force),DC01,user38@corp.net,192.168.25.146
2026-03-13 21:33:23.734581,4624,Suspicious login,DC02,user60@corp.net,192.168.11.240
2026-03-11 04:33:23.734581,4625,Failed login (brute-force),DC03,user79@corp.net,192.168.42.139
2026-03-11 06:33:23.734581,4672,Privilege escalation,DC01,user23@corp.net,192.168.49.132
2026-03-15 02:33:23.734581,4672,Privilege escalation,DC03,user27@domain.local,192.168.45.159
2026-03-10 23:33:23.734581,4624,Suspicious login,DC04,user5@corp.net,192.168.33.102
2026-03-14 18:33:23.734581,4624,Suspicious login,DC04,user83@domain.local,192.168.37.7
2026-03-16 21:33:23.734581,4625,Failed login (brute-force),DC03,user78@corp.net,192.168.45.40
2026-03-11 01:33:23.734581,4768,Kerberos TGT request,DC05,user6@corp.net,192.168.29.120
2026-03-15 20:33:23.734581,4672,Privilege escalation,DC01,user94@domain.local,192.168.48.1
2026-03-10 16:33:23.734581,4625,Failed login (brute-force),DC03,user83@domain.local,192.168.15.114
2026-03-15 21:33:23.734581,4672,Privilege escalation,DC05,user67@corp.net,192.168.38.16
2026-03-14 15:33:23.734581,1102,Security log cleared,DC03,user87@domain.local,192.168.23.152
2026-03-11 14:33:23.734581,4624,Suspicious login,DC04,user93@domain.local,192.168.23.88
2026-03-17 01:33:23.734581,4625,Failed login (brute-force),DC02,user38@corp.net,192.168.24.125
2026-03-16 10:33:23.734581,4648,RunAs explicit credentials,DC01,user16@domain.local,192.168.11.83
2026-03-12 05:33:23.734581,4625,Failed login (brute-force),DC02,user27@domain.local,192.168.22.241
2026-03-13 18:33:23.734581,4624,Suspicious login,DC05,user65@corp.net,192.168.30.194
2026-03-13 07:33:23.734581,4624,Suspicious login,DC03,user5@corp.net,192.168.25.89
2026-03-15 21:33:23.734581,4719,Audit policy change,DC05,user70@corp.net,192.168.44.161
2026-03-12 12:33:23.734581,4719,Audit policy change,DC04,user7@corp.net,192.168.21.163
